subject,stage,cca_corr1,cca_corr2,Xc1_mean,Xc1_std,Xc1_25p,Xc1_median,Xc1_75p,Xc2_mean,Xc2_std,Xc2_25p,Xc2_median,Xc2_75p,Yc1_mean,Yc1_std,Yc1_25p,Yc1_median,Yc1_75p,Yc2_mean,Yc2_std,Yc2_25p,Yc2_median,Yc2_75p
apples-240022.edf,N2,0.6219386532500396,0.4100193990326551,-1.0851925418881531e-17,1.0386611829703973,-0.6300773587497811,-0.006042731465175508,0.6270860158305983,-3.382418312378659e-18,0.8518552242429221,-0.5197270432787336,0.011981784508126139,0.535043451442931,-1.6849454185738133e-17,1.0414239403148882,-0.5719140703323103,-0.003108893530259696,0.5721412830015626,-1.529134945387852e-17,0.9553243298182424,-0.5008994543072631,0.019066326710406974,0.5257794029887515
apples-240022.edf,N3,0.7590234930700087,0.4916866184289305,-1.052655904829778e-18,1.112759534298811,-0.6816661463495715,-0.010541695508229015,0.6771423498466366,-7.894919286223335e-18,0.8581078711040997,-0.5446597220236374,0.0029050027988709254,0.5549791886605738,1.2631870857957337e-17,1.0184459334295282,-0.5860478148711271,-0.008647355995893856,0.5693287253666349,-1.644774851296528e-17,0.9811563300901145,-0.5993674592119926,0.005948860112387969,0.6159372381008127
apples-240022.edf,R,0.42289163749786235,0.27374619971935726,-1.3780222754135276e-17,1.1436077619001475,-0.596377909355705,0.0018736304369108938,0.5950254144561558,-9.138967173749437e-18,0.7807484159277228,-0.4580099715455994,0.005534819158913581,0.46403087605659027,5.7417594808896985e-18,1.2715423596288586,-0.4118697666215251,-0.003788866431485266,0.415092251071827,1.0598331041808901e-17,0.604859613524377,-0.2483626365149053,-0.0036007438030965858,0.24679357833166582
apples-240091.edf,W,0.5396779654696868,0.197504506117776,1.9164765900908556e-18,0.9754747163099815,-0.349090194770303,0.013900963081593698,0.3684811175341808,-4.474792038183837e-19,1.046915263410961,-0.340201098849462,-0.00028140163453493395,0.3491125053341947,1.5982691562644493e-17,1.2767667660027995,-0.5047834009068215,0.01183500173299019,0.5734495892163879,9.148463722509178e-18,0.5267378246156993,-0.14463380828680708,0.0009375727790068894,0.1480733159936145
apples-240091.edf,N1,0.547110063750457,0.3473418093368414,-1.9266639565802716e-17,0.8668697895013627,-0.5072403797951665,-0.003650648550293985,0.5066088740614266,-9.337260309667983e-18,0.833283263305009,-0.45504430039736293,-0.014633568203124404,0.43812629420534355,-5.3746181294674246e-18,1.1158311333699678,-0.6229051968245471,-0.016807911247476888,0.602655037462099,2.0405329847469545e-17,0.611996100881681,-0.3229051216263987,-0.0018531996563564935,0.3236872395772703
apples-240091.edf,N2,0.5286541361306112,0.44456245479164397,-1.3950951177637837e-17,0.8191528078766058,-0.48134031313168435,0.0009800983364419598,0.4840265284846602,1.06979649655444e-17,0.8363037894428781,-0.4889950073033173,-0.021692568802344547,0.46043109399984167,1.5627748194180845e-17,1.1595759883635277,-0.5711082356497386,0.0012490606513483819,0.5722494197125031,-5.030391049629028e-18,0.73241577182781,-0.3969231943370232,-0.008808767478819738,0.3845943945863053
apples-240091.edf,R,0.7985159964994218,0.28734291002967816,4.049329569385517e-18,0.7880807813642448,-0.3581886028186337,-0.004916394989751145,0.3511226315531726,5.57737846349326e-18,0.8966315560670624,-0.44903023981171375,-0.013060452404731656,0.4376249349651839,-2.4448782305723876e-18,1.3538645075838633,-0.48614114416096427,0.0062517183962202925,0.46663646107023904,-2.674085564688549e-18,0.40376057381644165,-0.18508535264570855,-0.001391529874974816,0.18585731159879276
apples-160290.edf,W,0.6357416324407364,0.4117318917179701,-5.259277030214176e-18,0.9563397160482626,-0.40505522728510107,-0.050356700010942466,0.29334555388655226,-1.5561696418167975e-17,0.9640377346826395,-0.2901544682809144,0.029056817562717295,0.38747776867683026,-9.798105152179835e-18,0.8602773041642316,-0.3370419103656802,-0.017178761551470176,0.28123302967455577,-1.0518554060428352e-17,1.054071487731225,-0.3205264144003572,0.0021241523683294887,0.3173783029901561
apples-160290.edf,N1,0.7162546682230115,0.43613887049512506,1.1778366070257516e-17,0.785516431105654,-0.42036496644210164,-0.08239427516271663,0.2759165292005481,1.8851786998319774e-17,0.6978926259481822,-0.3879106421357069,0.01837259424339032,0.4125703522103201,4.608925853579028e-18,0.9169754389069877,-0.5399723126211972,-0.06444485044725326,0.4510100349849799,1.8563729132471087e-17,0.9618744832433941,-0.552107427197977,-0.006258785778609109,0.5416767018952039
apples-160290.edf,N2,0.759038932757869,0.5291273439197316,8.61681335989093e-18,0.8663741327974845,-0.4669325570656245,-0.0870054520793897,0.31888770597415905,1.0376908451165276e-17,0.712140826242568,-0.38449570001372896,0.00785414706398526,0.3959397049873384,2.7051896294151365e-18,1.0090290334647267,-0.5814594728962359,-0.07066478029484441,0.486059437922569,-2.448827953077351e-19,0.9887916142043678,-0.5277514106827937,-0.006566746651078056,0.5117390864688933
apples-160290.edf,R,0.7063343128652698,0.465007802551186,2.570334517617029e-18,0.8011019678376946,-0.43490244383243626,-0.08859523475748998,0.2775834726121402,1.0900371514501537e-18,0.7659242745143102,-0.4101585029335923,0.008412906639132123,0.4174436781170435,1.0671598285184838e-17,0.6322473024941614,-0.3320035164394339,-0.042694061161227134,0.26901006025544416,1.0227509075334775e-17,1.0157648341720011,-0.42385767174385247,-0.012526101782640622,0.4067292061663524
apples-140007.edf,W,0.2759139628985957,0.06213918338573881,-1.7806788755058472e-18,0.9404460523316281,-0.2688683785191731,0.0008618677531626856,0.2788896106989643,-6.1545794143697246e-18,0.9826920488016591,-0.29391508984399184,-0.004943550147563208,0.301715178628568,6.362037147438367e-18,0.8553495618265161,-0.21009541780852817,-0.0005011662502892775,0.21847409343916782,-5.532206215163797e-19,1.1181506610286023,-0.23710383153870424,0.027979206787985024,0.320796571238553
apples-140007.edf,N1,0.5245541924676653,0.2538109977019084,1.0202664923734773e-17,1.0371783240878747,-0.6088895950083704,0.011821093828053093,0.6120446062886207,1.0384855368801465e-17,0.6656711443520138,-0.3855052686769507,0.001324121174378579,0.3842863989110504,-7.651998692801079e-18,1.0987826509265672,-0.555305942807006,0.009678081029977439,0.5662064292692432,9.929379256134733e-18,0.8847836911490724,-0.42436961236003284,0.003809014216120975,0.425463716884798
apples-140007.edf,N2,0.6014448782687477,0.41180850019468457,-9.729423352731662e-18,0.8713386733043953,-0.4815157086693661,0.015307456758431502,0.4955859138566914,1.810262405629467e-17,0.828912556826704,-0.45595318838852106,0.004505848476976663,0.45834757543911836,1.179324042755353e-17,1.037912725810156,-0.49739984689051037,0.014721178662159764,0.5200997713611272,3.587110630047532e-18,0.79773836450699,-0.38518780990585844,0.004433863769706089,0.38956975068818644
apples-140007.edf,N3,0.6803468981900653,0.4903817822972743,-1.6718652606120005e-18,0.6113883954419101,-0.39093587650337075,0.006114502077933577,0.40274614392458685,1.1633395771758503e-17,0.9310967970159146,-0.6010228136462477,0.010608531679971842,0.6171978239953033,-7.43051226938667e-18,0.8833089761646327,-0.5545205475446556,0.022843133167047648,0.5859974822860368,1.6300686290967005e-17,0.8513780860686699,-0.5523221148751404,-0.0033137425260811575,0.5502717624210872
apples-140007.edf,R,0.44939448834539214,0.32603856522962427,5.298201757958409e-18,1.0799195753405673,-0.6516529282579714,-0.013820417455971075,0.6389451733147637,-1.8476356130507504e-17,0.9749048810389055,-0.5572199438479829,-0.005946091282513314,0.5501781604650356,4.9670641480860085e-18,0.6007672854793442,-0.30811492574022425,0.001870466940802967,0.3150889279888357,4.939001638774788e-18,1.171548115649561,-0.4419517261064534,-0.01545696808983714,0.41972285456068414
apples-240023.edf,W,0.6651814948955084,0.571114923367377,-9.569599134816164e-20,1.1899093860736931,-0.3046057286881316,-0.006814090710152656,0.3355179770885015,1.5000346643824336e-17,0.889498394522407,-0.29202563430757067,0.006321821042044895,0.3012898057697119,8.373399242964143e-19,1.0002972975854387,-0.21427947332975447,-0.00247114811790183,0.21387493292399784,1.9139198269632327e-18,0.9996452885902329,-0.3043166769770452,-0.00200102623097633,0.3073980340660736
apples-240023.edf,N1,0.7492555866654659,0.37050886225285684,-1.5329301614083643e-18,1.0331210926180316,-0.5573888517646834,0.0006948306507170603,0.5587732559482714,2.789538147798912e-18,0.7174406016971671,-0.3760793897051638,0.008419421500030177,0.3870939685060635,2.5211108920673186e-17,1.0963942520747374,-0.5502289840796948,0.00022833348102672908,0.5501998213036937,-6.052771452771224e-18,0.8931247879993643,-0.3700201416851295,0.005344638573048182,0.3770030034444967
apples-240023.edf,N2,0.8966948993020531,0.5252709232909045,1.2946076713681087e-17,1.1545458834633204,-0.6318179665344233,-0.004396319393966945,0.6263139247768185,2.0976223836545024e-17,0.8234026890658975,-0.44857650685383127,0.017702045675848467,0.4704358137673112,1.1705162448037922e-17,1.0685027733561439,-0.5874092783600873,-0.0073779956595964955,0.5760633649155102,5.2977493648612e-18,0.9260457459373076,-0.44919572606730107,0.017200252097924543,0.4812725470707744
apples-240023.edf,R,0.7277830631382474,0.3778957228792302,1.4721136083701805e-17,0.8634718198277147,-0.4766422088681959,0.0020651047256929154,0.47700718619929555,-3.3890385228666024e-18,0.8099976343860434,-0.4779784801387672,0.013330866984500766,0.4948103656133289,3.543085728451448e-18,1.333869485385072,-0.4237019654682102,0.007456052393872205,0.4404028339349005,4.005227345205985e-18,0.46271141587392767,-0.25401556234962713,-0.0011702871083074024,0.25300405618037874
apples-170369.edf,W,0.45527044270435774,0.36290734978077144,-5.468037209718458e-19,1.0050896038801285,-0.2069610836295276,0.0007689252581403455,0.21100221925668033,-8.591766753833865e-18,1.1617674874551276,-0.25913600837851064,-0.0022503857304224687,0.25679597370215024,-4.833624052789797e-19,1.0432489009593002,-0.16942823464018264,0.001605442672002586,0.18415657985961653,-9.41348284280813e-18,0.9479718424285413,-0.14534261348830674,0.0002814247283397229,0.1453158297118638
apples-170369.edf,N1,0.5706095999940242,0.34887823244143645,-1.6228445199459079e-18,0.8880066127472347,-0.4698008280188841,-0.006611166311113761,0.4659882952021025,-4.035180968514149e-18,0.9179178238202127,-0.43012228137845654,-0.006878309770472138,0.41929091367224186,1.75442650804963e-18,1.2315698715533174,-0.5826103633642226,0.0028960574642719833,0.5963476538151293,-6.140492778173705e-19,0.6753316338510545,-0.3654325557971148,-0.0023503180344235956,0.3630990284196086
apples-170369.edf,N2,0.8100393297504136,0.5326818520649522,-8.70987869641413e-19,0.8126529542535058,-0.38497339690170934,-0.007802902701526101,0.37665650973216536,-3.728439301622891e-18,0.9656508330216136,-0.41677732329864603,-0.009995771155428487,0.404061325517373,4.049329569385517e-18,1.012576802533891,-0.4298826160295065,0.0027119376718516205,0.4358596170152826,3.056097788215485e-20,0.9872501125414752,-0.42996735618589377,-0.0037388892176910583,0.4216120185914886
apples-170369.edf,N3,0.9051411499175908,0.5714155079609599,-6.141979580299171e-18,0.9042666444614027,-0.5148596562253882,-0.017113731956714208,0.487752081614134,1.5073943349034894e-17,0.7611634430806585,-0.39530501408569546,0.009947632512845847,0.41457028020762526,-1.0336991777300892e-17,0.9803380205334181,-0.5551563177771308,-0.02491510088489445,0.5133824347474395,7.627294903639494e-19,1.0192800805970166,-0.5612867850564338,0.007178574088490189,0.5653202369586094
apples-170369.edf,R,0.6204911743835593,0.40041332263478596,1.4854313454715004e-17,0.7974887340867448,-0.4442097506412454,-0.00495808775092431,0.4425845893543038,2.5519299796856006e-17,0.92925702709912,-0.548346900652369,-0.007017978597659687,0.5447145089779393,-7.858410988946002e-18,1.2631351238697746,-0.38093161643571694,0.020831102209217328,0.4366049570075013,-9.350687640157003e-18,0.5057623484586597,-0.2994965796890926,-0.004301982146897943,0.29554270832564233
apples-140004.edf,W,0.43556980659019423,0.3905966882339478,-1.5436334723809806e-18,0.7688512121553354,-0.23693497131177704,0.0017731522085411818,0.24368752038118102,1.084078469153055e-18,0.9252055467494005,-0.2958299931031185,0.009011091865350169,0.3100035559109592,-1.4305122408171834e-17,0.807650861546821,-0.2869839089204983,-0.00932631043134471,0.27351108200363405,-1.560130318650701e-17,0.8471517463406468,-0.2509600538638962,-8.960710675251854e-05,0.24882009520905246
apples-140004.edf,N1,0.506983636701269,0.3763052406854544,-8.154752072858533e-18,0.8803093661899895,-0.43887050145409223,0.013773004314847341,0.4518301492735117,9.593825968068863e-19,0.7752885306730615,-0.36575943575774744,-0.008206775427533564,0.35231628783485386,-1.6789195444120511e-18,1.3011769119435705,-0.627490254635046,0.02507111770751829,0.6647557727573354,5.756295580841318e-18,0.5378947695686855,-0.2641108935121651,-0.0026351311913632184,0.2554051037295656
apples-140004.edf,N2,0.7042017609135574,0.31456152855045544,-4.140170271358064e-18,0.963564776797782,-0.5128296078893892,0.050373284066919904,0.5670721861667548,-9.076048943217378e-18,0.3243780090585271,-0.17387719986570324,0.00025032831039118624,0.17328108553913812,-8.951719505639057e-18,1.2097806994325229,-0.6370645240933528,0.03789678472934285,0.6899331802533948,-2.69048902919485e-17,0.732355179956908,-0.34571112708462426,-0.00048529271948937055,0.34098698340143485
apples-140004.edf,R,0.5475121533084885,0.48311844071480037,1.0752880067836183e-17,0.6871028228774774,-0.3214319638934101,0.012912402150077829,0.33858086456306336,1.3168725369420524e-17,0.7968815639078964,-0.46115607127446634,-0.013566130892488645,0.44054494066574795,5.6132876125047916e-18,1.3311186469245897,-0.2886572870675154,0.0027088515966639656,0.31060070831470893,-9.473903143468002e-20,0.4706394751454094,-0.28703244509968295,0.0012656253274074053,0.28583868231975373
apples-140075.edf,W,0.5219490761852331,0.25492249388587934,1.2348338152941267e-17,1.104450841312803,-0.42287766516446956,-0.0038442629423479186,0.4067095601864356,1.1219095827791056e-18,0.9356413834725138,-0.3282312901676883,0.0032190082576630283,0.34831694703654914,4.1063357278189483e-19,1.3309848894736502,-0.5479834778382744,-0.013330128670966581,0.5451835006388837,-7.274080432136423e-18,0.46941742244344153,-0.13707605286838048,0.0003024015799756054,0.13571075486837972
apples-140075.edf,N1,0.49401045328848125,0.42020327885012676,-3.1579677144893343e-18,1.1206801219426865,-0.623364106358218,-0.01487156024606146,0.6022147196448838,-3.1579677144893343e-18,0.8984236942894451,-0.5103309528832376,-0.0011350839374520212,0.5102549954559956,-8.571626653613907e-18,1.0638532393417215,-0.42956218537075447,-0.021106193861055708,0.39878803906254157,1.759439155215486e-17,0.7941797874633377,-0.34523843978032065,-0.01196789467284063,0.32500816331268395
apples-140075.edf,N2,0.716110530017018,0.5623105964293114,7.167106414524622e-18,1.0108295846905186,-0.5377835468147294,-0.021147089883785806,0.5017162594166914,2.1316282072803006e-17,1.0261138484580348,-0.5940349182750575,-0.012440220183431456,0.5774909233653703,3.848773152033876e-18,0.9221859455538735,-0.5079563024219875,-0.007753744408618949,0.49082400291798584,1.2039751911490586e-17,1.0700839423931106,-0.5196143700243567,0.0005739109997876881,0.5205794159796839
apples-140075.edf,R,0.4828044071066837,0.34816877897596316,6.282340027760697e-18,1.0101464998669074,-0.5388187755809348,-0.026102813274707586,0.498682690678274,-7.323797465517817e-18,0.931739763834606,-0.5277127188623043,-0.0011469241965565199,0.5237168556252754,-5.711218207055179e-19,1.2987102471350087,-0.27973430096061813,-0.0010679820656239458,0.2870207212341655,2.4020711870849723e-18,0.37968642286325516,-0.19389527516188507,0.0014439263833368235,0.19862328034595172
apples-140012.edf,W,0.36653065165110643,0.11014409486719104,-6.735353016059283e-18,1.0863613496956608,-0.4152700762798001,-0.03202814934660659,0.39642951166147383,-3.7747582837255325e-18,1.148943778807551,-0.4390937794726487,-0.005186406131092674,0.43359760693998645,-1.0658141036401503e-17,1.0540231087136742,-0.3845996132108106,-0.005182048901765854,0.38839932039435754,6.5133084111342516e-18,0.9428751308137894,-0.3073148729505989,-0.012508353309997161,0.3073575078350811
apples-140012.edf,N1,0.4108430517433514,0.28085213524325847,1.2146029671112824e-18,1.1032352157579428,-0.5346695695834967,-0.05226382398958579,0.47989462763262336,-8.502220769778977e-18,0.8420997492016843,-0.30613515548409875,-0.023225136408023372,0.27860205839577634,-2.7935868243559495e-18,1.0603828711934866,-0.5117197420179578,-0.01723948056852751,0.5085396847627289,1.2753331154668466e-18,0.935694056712301,-0.3886029595455439,-0.047049614544773175,0.32736119633768124
apples-140012.edf,N2,0.6076284910320691,0.4010050690171406,7.344530627412337e-18,1.089122021958858,-0.5897764826898153,-0.02693756282101895,0.5622539852944054,7.579122514774402e-19,0.8689697835705167,-0.4419217625251005,-0.04288832454566556,0.38308375525919525,1.6313158936562047e-17,0.9902997252287776,-0.5214154447698056,0.0008726953627850838,0.5280290795606801,8.264852647063515e-18,1.0088948544523557,-0.36302549559128794,-0.03426773047903456,0.33194933926668363
apples-140012.edf,N3,0.9117494432530951,0.720598938358398,-8.684411214845669e-18,0.9101440339398668,-0.603949195549933,-0.02065052690535336,0.5778396880230268,1.5631940186722205e-17,0.9403592857040263,-0.6144466491102295,-0.010115645585778937,0.5988209838550931,-1.235554868293952e-17,0.9179240551116361,-0.614876966834943,-0.01560218893121543,0.5944366204235738,-2.905330297330188e-17,1.0742605454847316,-0.7025542030069969,-0.02925198574654493,0.6749863812397271
apples-140012.edf,R,0.5880894687364367,0.420232896169449,-1.920385772324595e-18,0.8331534747648568,-0.4351314117766685,-0.07933758261076326,0.32084931986603543,1.3941467266584248e-17,0.8301917635718011,-0.41363707523716925,0.0009980132768822318,0.4152317017878545,-9.175176467773065e-18,0.959490503279713,-0.3940160851003745,-0.06102104175549917,0.32064603095671473,3.072617235719352e-18,0.8927079914596163,-0.42822915974439624,-0.03076595841622011,0.38562530270333006
apples-140073.edf,W,0.44563729301573335,0.34096976634870424,-7.704917079334973e-18,1.0193256734747835,-0.31386560868007674,0.004790318637468637,0.32975573385447643,5.761489333877714e-18,1.0488763520583528,-0.3451984662878193,0.0030058362028845165,0.35356541380399925,-2.5945128940617765e-18,1.0025728167449086,-0.2393930721993737,0.005152678589938023,0.25005778899612685,1.6903644612826726e-18,0.9970904388532216,-0.21877442427784924,-0.004188844711185408,0.21372322469371757
apples-140073.edf,N1,0.5556212761652775,0.4248422991085423,-1.3770208057366282e-18,0.8777803779918154,-0.3077196684929666,-0.0006582462690727419,0.30194004422255627,4.736951571734001e-18,1.0901133414355748,-0.3848838113319286,0.003331952157891494,0.3927078420273947,-7.931639841042978e-18,0.9396004659034879,-0.340316476691662,0.003911616005056488,0.34125835987395614,-5.838568216323304e-18,1.0566679576514175,-0.3287714673653091,-0.003779449290070528,0.32271974402482495
apples-140073.edf,N2,0.7957544757473756,0.5835110672201261,-1.5614818675017142e-17,0.8881833286402391,-0.4432247348386058,0.0010356132360621142,0.449101931420051,1.5934420226844977e-17,1.0473635103758827,-0.5527515667661332,-0.030670741622975978,0.5170149614871535,-9.302688026417376e-18,0.9162800971751885,-0.44756908173634746,0.006266237943056441,0.45431974640885164,2.1458961337011863e-18,1.0772318817927158,-0.5077147893423574,-0.020291932277709108,0.47403667002058103
apples-140073.edf,N3,0.8986151996395152,0.6731803799558363,-1.3325443206466676e-17,0.8932508221970888,-0.559192901937188,-0.0010968151393459904,0.5590444397296006,-6.596315740078189e-18,0.967481255479388,-0.5904633101038477,0.029229457257181464,0.6240998676871985,5.9765276839634595e-18,0.9129544022723556,-0.5745940011161165,0.005756156361725027,0.5753560981432329,9.031197389100338e-18,1.079819585532315,-0.6539688480054837,0.03821609303411383,0.6949040320178284
apples-140073.edf,R,0.6741205424308925,0.4537583245491522,1.2224391152861938e-18,0.7698845158548571,-0.4037159236640657,-0.005072367643926157,0.3971121571080725,3.820122235269356e-19,1.0260483844719925,-0.5585217972264046,0.021478981346205562,0.5837695596851646,-5.806585797609421e-18,1.2938558303182874,-0.3350153992410181,-0.01234266413798589,0.31933317372338554,-1.0186992627384949e-18,0.49582711598882134,-0.25272272719017586,0.004177668508352448,0.2570676327365177
apples-240021.edf,W,0.47507060190238554,0.3577113749382861,8.446402618716877e-18,1.1616216805610322,-0.44889055451439425,0.009874904572169194,0.4578950771391036,1.4907465240457005e-17,1.0379264184571741,-0.3575463118919131,0.008204637037311478,0.3678490178250657,9.473903143468002e-18,1.247271376815221,-0.5136767767115967,0.025672590290054205,0.4953008018379622,-4.736951571734001e-18,0.6420220804583502,-0.19819131629042408,0.004541837892841191,0.21605877512003335
apples-240021.edf,N1,0.5464468212103576,0.3464541131709017,7.51897074878413e-18,1.1591525940955645,-0.4901733089473027,0.005700443183144282,0.4972259416221788,6.315935428978669e-18,0.9444177651395447,-0.4215162211542226,0.009546687953048317,0.43050172329378017,-3.0075882995136517e-18,1.1674307581784888,-0.5121817093764215,0.008355781191900752,0.5199700255482336,-9.323523728492319e-18,0.7575068897658174,-0.30944064558542655,0.004964864555700624,0.3149663084576392
apples-240021.edf,N2,0.7668233663864666,0.490602522747332,-2.426056234469926e-18,1.1492119507713405,-0.5944116053482318,-0.0046616122633674085,0.5866427811581985,9.68887015158559e-18,0.9881098263421961,-0.5075385651698459,0.023156452604917898,0.5326366877152253,-3.969212257028329e-18,1.0225041061390263,-0.49581740523149664,-0.004392514197704448,0.48414575946531213,1.2437376898231899e-17,0.9767184156172402,-0.46427416691021617,0.010593158356325533,0.4813312694629508
apples-240021.edf,N3,0.8960917825854481,0.621615826137232,5.8177123672267104e-18,1.1098433701764483,-0.6871967627844593,-0.008391613893904321,0.6767367110409976,-1.1658419644995819e-17,1.0931443523021664,-0.6537676449239838,0.04327548992727571,0.701078259576853,1.7200193085713753e-17,0.9702521447308239,-0.6042443249596832,-0.013452962267472788,0.5892541577360914,7.72628994224575e-18,1.028681754160074,-0.609577606440128,0.024641638149153624,0.647734544647523
apples-240021.edf,R,0.5128905714846141,0.3351547853692142,-8.468293312597097e-19,1.0082940398809308,-0.5261286487896187,0.004632548509500289,0.5342894022487691,-2.1355977197705805e-17,1.0488892560054308,-0.5537965991166601,-0.011448460488724345,0.5435668425147451,1.3046464384719903e-17,1.0387387578337857,-0.4477421571563611,-0.001094889540701105,0.44392964432679405,-9.791464142690394e-19,0.8160758643519029,-0.3860550646865775,-0.0037229332579673943,0.38336894073071104
apples-160215.edf,W,0.5969330912071599,0.5328067838725667,2.3083621872409345e-18,0.8285157334378389,-0.30346538726155686,0.006592751026376907,0.30580522395652354,1.8791510930508232e-17,0.9354642026094624,-0.42196386849014245,-0.0025373537448584327,0.41834479437991307,1.3465446092238786e-18,1.0122029676999957,-0.3196467303184902,-0.007119683878686733,0.3148386134822022,1.130135654170041e-18,0.9626099580317401,-0.35967435706219353,-0.009019304500181508,0.362413907594779
apples-160215.edf,N1,0.8191823624801823,0.6570500551736802,3.13310182697367e-18,1.0086198351110371,-0.3253559532183654,0.02836861747033454,0.365877355342995,-1.6141069233605425e-17,1.0787598834452368,-0.5590444326714572,-0.019394360645190054,0.5342850738412757,-4.028273777537576e-18,0.9039724766958753,-0.2991602234019113,0.006378890087591738,0.29825799152157456,-9.697696131108979e-18,1.0533987103163367,-0.48665597936729804,-0.02483888696708126,0.46177560752186253
apples-160215.edf,N2,0.9249648820846381,0.7105112601009658,-1.320014268318678e-17,1.1031771177955838,-0.3591488211558261,0.023487705176404527,0.38402808651587056,1.2055480863796044e-17,1.1577778794314866,-0.6511373985492576,-0.019574350258621614,0.629411328575088,-4.8709013591095125e-18,0.8400323276208556,-0.2851905935233179,0.005027607396870246,0.2847616384450218,4.529938263971847e-18,1.0604224690077813,-0.5664084153413234,-0.02398427898096833,0.5458846179166671
apples-160215.edf,R,0.700061741249249,0.5129017956257711,-1.0342689021253278e-17,0.7649130673650626,-0.4363817278129447,-0.025931178036032086,0.4019645899732064,6.024616354880035e-18,0.5220959025839009,-0.29484172751643767,0.0036971975173722737,0.29932212249977314,1.1376957923378605e-17,0.6566360466269822,-0.32087918201421517,-0.007780831215496539,0.3240727618990491,-5.657450894625543e-18,0.9766736354188892,-0.40596897138560045,0.004596808842532709,0.4030724030537506
apples-150140.edf,W,0.695169706351292,0.5209741710311181,2.89818630867016e-18,1.0730160336388674,-0.3220119643740012,-0.005091518951520374,0.30423297272441685,2.301500892179245e-18,1.0110875243866635,-0.38044509031512935,-0.019127275003917345,0.38433583128808146,1.3035749762316834e-17,0.7765273973041903,-0.2999521288003316,-0.01028411910127015,0.269047636827916,1.4113436688019813e-17,1.0173378213030764,-0.42576692044203174,0.011965547431900918,0.47222659431093517
apples-150140.edf,N1,0.7290249207480132,0.43884072716072897,-1.665827969393124e-17,0.8703499422214189,-0.44651690589739435,0.007849069746204283,0.45061639689386296,2.365844146104926e-17,0.8724211065246065,-0.5153434345120931,-0.01773427400683099,0.496495054112508,-2.594796805405403e-17,0.815139189148411,-0.42054406101942154,-0.017747297532344553,0.40700434482879805,-2.3421593882462562e-17,1.004649441782044,-0.6122841250210813,-0.020870932545480975,0.5765647973034053
apples-150140.edf,N2,0.6887050740432082,0.5599826761080715,1.286094623621045e-17,0.9355351178035122,-0.5184768596989002,0.010440789789295989,0.5150490002887504,-1.3897921385981233e-17,0.9886564265003931,-0.5671873776242293,-0.021400001586771165,0.5447303419136877,-1.0529286136134128e-17,1.0035436716632222,-0.534123802857958,-0.022676136837766953,0.49334243228996066,-1.374452269518674e-17,0.9429322154458796,-0.5263973796436248,-0.015367124264788477,0.5102200094042728
apples-150140.edf,N3,0.8869212840515776,0.7349100480599797,7.105427357601002e-18,0.9993959523600926,-0.6430284107160719,-0.017554907513916872,0.6242158835911076,-1.3444583137421504e-17,1.0593007416913622,-0.661948369387495,0.016766993292925844,0.6828744402241214,-7.244749462652002e-18,0.8969120947602207,-0.5798213486972381,-0.012198568750007813,0.5641420609821265,-2.5635267329384005e-17,1.0915283078958544,-0.6923561868088078,0.017154646814198975,0.716729616532949
apples-150140.edf,R,0.793769233320994,0.5699965128594718,-2.717321056653613e-18,0.5641108924903087,-0.3063081595129962,0.018504712701392187,0.3258458858327824,6.499538203076886e-18,0.8547283770126274,-0.5119098975226967,0.007828002471897206,0.5238695535789788,-8.519168718157273e-18,0.8012737931411634,-0.3431082133449137,0.01055893954753513,0.3674416049819642,-9.437182588648359e-18,0.8374865551388616,-0.4359967965529832,0.011015288769595483,0.45623865947455483
