time_s,raw_uV,preproc_uV
5434.02,3063725.490196077,-3116309.7654933594
5434.03,10416666.666666687,306597.4477522606
5434.04,5514705.882352957,1417960.9980344619
5434.05,-3063725.490196077,824902.3655135117
5434.06,-6740196.078431353,-284692.78038921184
5434.07,-3063725.490196077,-628834.5691473625
5434.08,612745.0980392268,666631.1796352713
5434.09,11642156.86274511,3740200.947613357
5434.1,16544117.64705884,7963379.28599696
5434.11,16544117.64705884,12187556.443265436
5434.12,14093137.25490196,15177691.03049622
5434.13,11642156.86274511,16040005.691388955
5434.14,14093137.25490196,14519324.17724854
5434.15,14093137.25490196,11053016.79074411
5434.16,-7965686.274509807,6580407.6046160115
5434.17,32475490.196078453,2211122.7783293417
5434.18,-7965686.274509807,-1120589.7470124625
5434.19,612745.0980392268,-2895508.7985646343
5434.2,-10416666.666666657,-3077692.497070748
5434.21,1838235.294117652,-2015477.517965254
5434.22,-612745.0980391984,-251946.91571957685
5434.23,5514705.882352957,1669137.3020865307
5434.24,5514705.882352957,3337699.5624965695
5434.25,6740196.078431382,4499901.316501911
5434.26,6740196.078431382,5023035.585121558
5434.27,4289215.686274531,4838185.338059862
5434.28,5514705.882352957,3894478.8125348813
5434.29,5514705.882352957,2191236.991167397
5434.3,-612745.0980391984,-156392.86606606163
5434.31,-3063725.490196077,-2857210.9008951588
5434.32,-3063725.490196077,-5446485.8467937205
5434.33,-4289215.686274502,-7367211.8038129425
5434.34,-3063725.490196077,-8124134.835769185
5434.35,-5514705.882352928,-7456811.937690828
5434.36,-17769607.84313724,-5461869.468980154
5434.37,10416666.666666687,-2597953.9015316535
5434.38,-5514705.882352928,423831.5466003035
5434.39,14093137.25490196,2857451.1850798167
5434.4,1838235.294117652,4165010.631461267
5434.41,7965686.274509807,4200797.304194881
5434.42,-612745.0980391984,3262946.876006731
5434.43,3063725.490196077,1982072.7206999266
5434.44,1838235.294117652,1104672.960820111
5434.45,6740196.078431382,1222329.8133446483
5434.46,3063725.490196077,2554306.621676702
5434.47,7965686.274509807,4854601.449870512
5434.48,12867647.058823535,7491469.133256078
5434.49,4289215.686274531,9648263.254153663
5434.5,9191176.470588261,10607628.250851994
5434.51,10416666.666666687,9988834.451680643
5434.52,12867647.058823535,7876006.422673283
5434.53,9191176.470588261,4790397.06718556
5434.54,9191176.470588261,1520349.5727239128
5434.55,-1838235.2941176237,-1128771.8424971837
5434.56,-11642156.862745082,-2579990.0114281694
5434.57,612745.0980392268,-2628602.273048695
5434.58,-7965686.274509807,-1463766.9142016347
5434.59,16544117.64705884,434850.64284055855
5434.6,4289215.686274531,2475986.7492368454
5434.61,7965686.274509807,4139464.241482374
5434.62,1838235.294117652,5104390.778705956
5434.63,1838235.294117652,5288713.13546777
5434.64,3063725.490196077,4804882.562350933
5434.65,10416666.666666687,3893550.8787384005
