time_s,raw_uV,preproc_uV
5434.61,7965686.274509807,4223167.13552323
5434.62,4289215.686274531,3583740.6291914345
5434.63,1838235.294117652,2171993.9227275066
5434.64,612745.0980392268,452796.3094047516
5434.65,612745.0980392268,-993176.0714377038
5434.66,612745.0980392268,-1777945.9849614985
5434.67,-5514705.882352928,-1928563.299719413
5434.68,-9191176.470588231,-1916639.1816895092
5434.69,-6740196.078431353,-2464000.224277783
5434.7,4289215.686274531,-4214756.782560766
5434.71,-3063725.490196077,-7413505.864188641
5434.72,-10416666.666666657,-11734959.394910255
5434.73,-20220588.235294115,-16361313.413493313
5434.74,-21446078.431372542,-20275042.215823088
5434.75,-25122549.019607846,-22642733.16551065
5434.76,-23897058.823529392,-23133858.019616872
5434.77,-26348039.21568627,-22028454.502529643
5434.78,-17769607.84313724,-20068970.537095197
5434.79,-12867647.058823507,-18124495.436500736
5434.8,-15318627.450980386,-16821346.141878404
5434.81,-18995098.03921569,-16309539.437151749
5434.82,-18995098.03921569,-16263237.533121422
5434.83,-15318627.450980386,-16107789.776279954
5434.84,-16544117.647058811,-15354740.508460833
5434.85,-14093137.25490196,-13895691.997766746
5434.86,-14093137.25490196,-12095514.398637353
5434.87,-10416666.666666657,-10637244.08450344
5434.88,-11642156.862745082,-10194999.664216077
5434.89,-7965686.274509807,-11084954.277378283
5434.9,-9191176.470588231,-13060877.510776682
5434.91,-15318627.450980386,-15374644.27204918
5434.92,-21446078.431372542,-17076054.316912923
5434.93,-20220588.235294115,-17420451.366187066
5434.94,-21446078.431372542,-16212542.994647719
5434.95,-12867647.058823507,-13910095.733466934
5434.96,-3063725.490196077,-11442190.04316232
5434.97,-7965686.274509807,-9813601.038994398
5434.98,-14093137.25490196,-9666257.496826155
5434.99,-14093137.25490196,-10992732.85622932
5435.0,-11642156.862745082,-13138817.888916047
5435.01,-15318627.450980386,-15087142.25282126
5435.02,-16544117.647058811,-15904802.263821313
5435.03,-15318627.450980386,-15150201.430655578
5435.04,-12867647.058823507,-13061227.637322638
5435.05,-10416666.666666657,-10449678.01214289
5435.06,-10416666.666666657,-8350311.732031994
5435.07,-10416666.666666657,-7566527.215063189
5435.08,-4289215.686274502,-8331027.702510365
5435.09,-6740196.078431353,-10211729.799628198
5435.1,-11642156.862745082,-12294073.539776968
5435.11,-15318627.450980386,-13565870.171218136
5435.12,-20220588.235294115,-13324762.096277792
5435.13,-14093137.25490196,-11437408.744778818
5435.14,-9191176.470588231,-8351010.109287408
5435.15,1838235.294117652,-4869984.623106206
5435.16,612745.0980392268,-1824620.914810998
5435.17,1838235.294117652,218643.5343893842
5435.18,-612745.0980391984,1096436.796065365
5435.19,612745.0980392268,993257.994701616
5435.2,-6740196.078431353,246627.5545468113
5435.21,-4289215.686274502,-877202.520871839
5435.22,-1838235.2941176237,-2313901.956802054
5435.23,1838235.294117652,-4188140.092589151
5435.24,-5514705.882352928,-6666676.176668863
5435.25,-4289215.686274502,-9777239.777213207
5435.26,-20220588.235294115,-13288648.716896793
5435.27,-16544117.647058811,-16717305.655013679
5435.28,-21446078.431372542,-19464520.69599127
5435.29,-21446078.431372542,-21021048.60604019
5435.3,-26348039.21568627,-21147473.017162837
5435.31,-17769607.84313724,-19937549.96126884
5435.32,-14093137.25490196,-17751241.133932475
5435.33,-11642156.862745082,-15053920.664182965
5435.34,-14093137.25490196,-12242744.73021359
5435.35,-10416666.666666657,-9540267.325295076
5435.36,-6740196.078431353,-6990219.083265538
5435.37,-7965686.274509807,-4542288.020986212
5435.38,-3063725.490196077,-2170405.606817936
5435.39,-4289215.686274502,44354.54307465036
5435.4,4289215.686274531,1924341.1138103933
5435.41,7965686.274509807,3280183.500912626
5435.42,7965686.274509807,4011089.947597335
5435.43,3063725.490196077,4152860.875272424
5435.44,612745.0980392268,3848601.039030516
5435.45,-1838235.2941176237,3247338.976906173
5435.46,3063725.490196077,2386489.2337845685
5435.47,1838235.294117652,1133437.6623571871
5435.48,612745.0980392268,-753814.3776530621
5435.49,-5514705.882352928,-3467293.010329141
5435.5,-3063725.490196077,-6954051.854392653
5435.51,-9191176.470588231,-10800766.697559884
5435.52,-16544117.647058811,-14276181.758761149
5435.53,-16544117.647058811,-16539109.63898619
5435.54,-21446078.431372542,-16951815.620699722
5435.55,-17769607.84313724,-15375184.158616541
5435.56,-7965686.274509807,-12294024.516831463
5435.57,-5514705.882352928,-8705102.483576536
5435.58,-7965686.274509807,-5784668.452673222
5435.59,-4289215.686274502,-4448554.48155618
5435.6,-9191176.470588231,-4981060.031942961
5435.61,-4289215.686274502,-6894525.95192767
5435.62,-6740196.078431353,-9089194.318933643
5435.63,-11642156.862745082,-10259901.685702246
5435.64,-12867647.058823507,-9400715.490865055
5435.65,-4289215.686274502,-6200102.993635617
5435.66,-612745.0980391984,-1169082.1767192646
5435.67,6740196.078431382,4535782.081512862
5435.68,5514705.882352957,9528692.104391975
5435.69,7965686.274509807,12693265.795000851
5435.7,17769607.843137264,13562764.03753925
5435.71,18995098.03921569,12442057.762140246
5435.72,7965686.274509807,10251149.337128526
5435.73,11642156.86274511,8159523.178485431
5435.74,-612745.0980391984,7167370.084258203
5435.75,-612745.0980391984,7805680.212235227
5435.76,12867647.058823535,10037726.031541474
5435.77,18995098.03921569,13374089.52674353
5435.78,23897058.82352942,17127525.618011698
5435.79,25122549.019607846,20679466.95261315
5435.8,15318627.450980416,23648665.056076065
5435.81,18995098.03921569,25920222.481324628
5435.82,27573529.411764726,27551068.30962594
5435.83,30024509.803921577,28629903.030883342
5435.84,30024509.803921577,29178298.295783874
5435.85,31250000.0,29148376.8364485
5435.86,34926470.588235304,28502743.545314096
5435.87,23897058.82352942,27324005.250354234
5435.88,25122549.019607846,25879812.45441869
5435.89,18995098.03921569,24591944.186777074
5435.9,23897058.82352942,23907913.169023685
5435.91,25122549.019607846,24129927.400693938
5435.92,27573529.411764726,25269004.646756668
5435.93,28799019.60784315,26997900.078300767
5435.94,27573529.411764726,28742646.51627
5435.95,31250000.0,29876036.982356984
5435.96,27573529.411764726,29926674.62202763
5435.97,27573529.411764726,28737025.427017707
5435.98,26348039.2156863,26506079.324487153
5435.99,23897058.82352942,23702497.32751777
5436.0,25122549.019607846,20880644.54592702
5436.01,17769607.843137264,18481797.479981244
5436.02,12867647.058823535,16696221.09533399
5436.03,11642156.86274511,15428736.371834313
5436.04,20220588.235294145,14373964.597499032
5436.05,16544117.64705884,13164638.83246997
5436.06,7965686.274509807,11528339.828720324
5436.07,7965686.274509807,9395003.954191402
5436.08,10416666.666666687,6924411.030440869
5436.09,1838235.294117652,4447291.680478943
5436.1,-1838235.2941176237,2362258.788600821
5436.11,3063725.490196077,1020328.9000714726
5436.12,4289215.686274531,637217.8139825462
5436.13,612745.0980392268,1247593.4595837828
5436.14,6740196.078431382,2699998.927667801
5436.15,-1838235.2941176237,4690091.685971292
5436.16,6740196.078431382,6812942.151685795
5436.17,10416666.666666687,8637892.853592377
5436.18,9191176.470588261,9783210.210135208
5436.19,7965686.274509807,9986089.937202593
